city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Казань,5,2,67,766,3.93,облачно с прояснениями,10000,,80,5,5,24.10.2025 08:31:23,2025-10-24T08:31:23.093988
Санкт-Петербург,7,5,95,750,3.0,плотный туман,650,,100,7,7,24.10.2025 17:20:34,2025-10-24T17:20:34.724188
Казань,4,1,76,766,3.92,пасмурно,10000,,85,4,4,24.10.2025 06:33:45,2025-10-24T06:33:45.329543
Санкт-Петербург,7,5,93,752,4.0,пасмурно,9000,,100,7,7,24.10.2025 13:34:01,2025-10-24T13:34:01.414706
Новосибирск,1,1,93,775,1.0,ясно,10000,,0,1,1,24.10.2025 15:24:53,2025-10-24T15:24:53.355800
Москва,11,9,65,759,4.64,пасмурно,10000,,95,10,11,24.10.2025 12:50:39,2025-10-24T12:50:39.658290
Санкт-Петербург,7,5,93,750,3.0,пасмурно,10000,,100,7,7,24.10.2025 11:20:20,2025-10-24T11:20:20.898830
Новосибирск,7,7,61,776,1.0,ясно,10000,,0,7,7,24.10.2025 10:26:31,2025-10-24T10:26:31.272780
Санкт-Петербург,7,5,95,750,3.0,плотный туман,1100,,100,7,7,24.10.2025 15:24:53,2025-10-24T15:24:53.355800
Санкт-Петербург,6,3,93,750,3.0,пасмурно,10000,,100,6,6,24.10.2025 08:31:23,2025-10-24T08:31:23.093988
Казань,4,1,87,765,3.35,пасмурно,10000,,100,4,4,24.10.2025 05:22:30,2025-10-24T05:22:30.377926
Сочи,18,18,79,761,2.72,пасмурно,10000,,92,18,18,24.10.2025 08:31:23,2025-10-24T08:31:23.093988
Москва,10,7,58,759,4.74,пасмурно,10000,,100,9,10,24.10.2025 11:20:20,2025-10-24T11:20:20.898830
Сочи,19,19,74,760,3.98,облачно с прояснениями,10000,,51,19,19,24.10.2025 12:50:39,2025-10-24T12:50:39.658290
Казань,3,1,80,766,2.87,облачно с прояснениями,10000,,83,3,3,24.10.2025 18:31:39,2025-10-24T18:31:39.236152
Сочи,20,20,66,760,2.68,пасмурно,10000,,92,20,20,24.10.2025 10:26:31,2025-10-24T10:26:31.272780
Новосибирск,5,3,70,777,2.0,ясно,10000,,0,5,5,24.10.2025 06:33:45,2025-10-24T06:33:45.329543
Казань,3,1,88,765,2.71,пасмурно,10000,,100,3,3,24.10.2025 01:44:01,2025-10-24T01:44:01.634403
Сочи,17,17,81,759,3.47,небольшой дождь,10000,,84,17,17,24.10.2025 15:24:53,2025-10-24T15:24:53.355800
Новосибирск,7,5,57,776,2.0,ясно,10000,,0,7,7,24.10.2025 08:31:23,2025-10-24T08:31:23.093988
Казань,4,2,89,765,2.46,пасмурно,10000,,100,4,4,24.10.2025 03:03:22,2025-10-24T03:03:22.755247
Москва,10,8,63,758,4.59,облачно с прояснениями,10000,,84,9,10,24.10.2025 14:23:51,2025-10-24T14:23:51.833002
Санкт-Петербург,7,5,94,750,3.0,небольшая морось,4900,,100,7,7,24.10.2025 14:23:51,2025-10-24T14:23:51.833002
Санкт-Петербург,4,1,92,752,4.0,пасмурно,10000,,100,4,4,24.10.2025 03:03:22,2025-10-24T03:03:22.755247
Сочи,19,19,73,760,3.94,облачно с прояснениями,10000,,75,19,19,24.10.2025 13:34:01,2025-10-24T13:34:01.414706
Москва,7,4,65,761,4.36,небольшой дождь,10000,,100,6,7,24.10.2025 06:33:45,2025-10-24T06:33:45.329543
Казань,7,5,67,766,3.93,облачно с прояснениями,10000,,80,7,7,24.10.2025 09:25:49,2025-10-24T09:25:49.138229
Новосибирск,-4,-8,100,778,2.0,плотный туман,6000,,22,-4,-4,24.10.2025 03:03:22,2025-10-24T03:03:22.755247
Санкт-Петербург,5,2,93,752,4.0,пасмурно,10000,,100,5,5,24.10.2025 06:33:45,2025-10-24T06:33:45.329543
Москва,11,9,68,758,4.59,облачно с прояснениями,10000,,84,10,11,24.10.2025 13:34:01,2025-10-24T13:34:01.414706
Сочи,17,17,80,759,3.37,пасмурно,10000,,90,17,17,24.10.2025 17:20:34,2025-10-24T17:20:34.724188
Казань,3,1,79,766,2.68,переменная облачность,10000,,33,3,3,24.10.2025 15:24:53,2025-10-24T15:24:53.355800
Казань,6,4,66,766,3.54,небольшой дождь,10000,,85,6,6,24.10.2025 10:26:31,2025-10-24T10:26:31.272780
Сочи,14,14,87,761,4.67,небольшой дождь,10000,,100,14,14,24.10.2025 04:27:36,2025-10-24T04:27:36.269342
Новосибирск,0,0,100,778,1.0,ясно,10000,,0,0,0,24.10.2025 04:27:36,2025-10-24T04:27:36.269342
Казань,5,2,78,766,3.92,пасмурно,10000,,85,5,5,24.10.2025 07:22:05,2025-10-24T07:22:05.077662
Санкт-Петербург,5,3,93,751,3.0,облачно с прояснениями,10000,,75,5,5,24.10.2025 05:22:30,2025-10-24T05:22:30.377926
Новосибирск,2,-1,80,776,2.0,ясно,10000,,0,2,2,24.10.2025 12:50:39,2025-10-24T12:50:39.658290
Казань,6,5,66,766,2.27,переменная облачность,10000,,44,6,6,24.10.2025 12:50:39,2025-10-24T12:50:39.658290
Москва,7,4,74,760,4.82,пасмурно,10000,,100,6,8,24.10.2025 07:22:05,2025-10-24T07:22:05.077662
Москва,9,6,61,758,4.93,пасмурно,10000,,92,8,9,24.10.2025 16:29:40,2025-10-24T16:29:40.269980
Новосибирск,1,-2,93,774,2.0,ясно,10000,,0,1,1,24.10.2025 16:29:40,2025-10-24T16:29:40.269980
Новосибирск,5,5,65,776,1.0,ясно,10000,,0,5,5,24.10.2025 11:20:20,2025-10-24T11:20:20.898830
Новосибирск,3,0,75,775,3.0,ясно,10000,,0,3,3,24.10.2025 14:23:51,2025-10-24T14:23:51.833002
Москва,9,7,60,759,4.86,пасмурно,10000,,100,8,9,24.10.2025 09:25:49,2025-10-24T09:25:49.138229
Санкт-Петербург,6,4,93,751,3.0,небольшая морось,10000,,100,6,6,24.10.2025 09:25:49,2025-10-24T09:25:49.138229
Сочи,15,15,87,761,3.76,небольшой дождь,10000,,100,15,15,24.10.2025 05:22:30,2025-10-24T05:22:30.377926
Новосибирск,-1,-1,86,773,0.0,туман,5000,,56,-1,-1,24.10.2025 18:31:39,2025-10-24T18:31:39.236152
Казань,6,4,64,766,2.93,пасмурно,10000,,86,6,6,24.10.2025 11:20:20,2025-10-24T11:20:20.898830
Санкт-Петербург,4,2,92,751,3.0,облачно с прояснениями,10000,,75,4,4,24.10.2025 04:27:36,2025-10-24T04:27:36.269342
Новосибирск,0,-3,93,774,2.0,ясно,10000,,0,0,0,24.10.2025 17:20:34,2025-10-24T17:20:34.724188
Сочи,15,15,82,761,5.41,небольшой дождь,10000,,100,15,15,24.10.2025 06:33:45,2025-10-24T06:33:45.329543
Санкт-Петербург,7,5,95,750,4.0,плотный туман,600,,100,7,7,24.10.2025 16:29:40,2025-10-24T16:29:40.269980
Казань,3,0,90,765,3.01,пасмурно,10000,,100,3,3,24.10.2025 04:27:36,2025-10-24T04:27:36.269342
Сочи,15,15,82,761,3.93,дождь,10000,,100,15,15,24.10.2025 01:44:01,2025-10-24T01:44:01.634403
Москва,10,8,63,758,4.62,пасмурно,10000,,89,9,10,24.10.2025 15:24:53,2025-10-24T15:24:53.355800
Сочи,16,16,86,761,5.41,небольшой дождь,10000,,100,16,16,24.10.2025 07:22:05,2025-10-24T07:22:05.077662
Новосибирск,7,7,61,776,1.0,ясно,10000,,0,7,7,24.10.2025 09:25:49,2025-10-24T09:25:49.138229
Сочи,18,18,77,759,3.94,облачно с прояснениями,10000,,75,18,18,24.10.2025 14:23:51,2025-10-24T14:23:51.833002
Сочи,17,17,79,759,4.59,пасмурно,10000,,100,17,17,24.10.2025 18:31:39,2025-10-24T18:31:39.236152
Санкт-Петербург,7,5,93,752,3.0,пасмурно,9000,,100,7,7,24.10.2025 12:50:39,2025-10-24T12:50:39.658290
Москва,6,2,75,761,4.22,небольшой дождь,10000,,100,5,6,24.10.2025 03:03:22,2025-10-24T03:03:22.755247
Москва,10,8,70,759,4.7,пасмурно,10000,,100,8,10,24.10.2025 10:26:31,2025-10-24T10:26:31.272780
Москва,9,6,61,758,4.76,пасмурно,10000,,94,8,9,24.10.2025 17:20:34,2025-10-24T17:20:34.724188
Москва,6,3,74,761,4.06,небольшой дождь,10000,,100,5,6,24.10.2025 01:44:01,2025-10-24T01:44:01.634403
Казань,6,5,72,766,2.27,переменная облачность,10000,,44,6,6,24.10.2025 13:34:01,2025-10-24T13:34:01.414706
Новосибирск,-4,-4,100,779,1.0,переменная облачность,7000,,29,-4,-4,24.10.2025 01:44:01,2025-10-24T01:44:01.634403
Сочи,20,20,69,760,3.92,пасмурно,10000,,90,20,20,24.10.2025 11:20:20,2025-10-24T11:20:20.898830
Новосибирск,3,1,81,778,2.0,ясно,10000,,0,3,3,24.10.2025 05:22:30,2025-10-24T05:22:30.377926
Сочи,18,18,77,761,2.72,пасмурно,10000,,92,18,18,24.10.2025 09:25:49,2025-10-24T09:25:49.138229
Москва,6,3,76,761,4.03,небольшой дождь,10000,,100,5,7,24.10.2025 04:27:36,2025-10-24T04:27:36.269342
Новосибирск,2,-1,80,776,2.0,ясно,10000,,0,2,2,24.10.2025 13:34:01,2025-10-24T13:34:01.414706
Новосибирск,6,4,65,777,2.0,ясно,10000,,0,6,6,24.10.2025 07:22:05,2025-10-24T07:22:05.077662
Сочи,17,17,80,759,6.05,пасмурно,10000,,88,17,17,24.10.2025 16:29:40,2025-10-24T16:29:40.269980
Казань,5,3,76,766,2.55,переменная облачность,10000,,39,5,5,24.10.2025 14:23:51,2025-10-24T14:23:51.833002
Санкт-Петербург,6,3,93,751,4.0,пасмурно,10000,,100,6,6,24.10.2025 07:22:05,2025-10-24T07:22:05.077662
Москва,8,6,73,760,4.86,пасмурно,10000,,100,7,9,24.10.2025 08:31:23,2025-10-24T08:31:23.093988
Санкт-Петербург,8,6,96,751,3.0,туман,1600,,100,8,8,24.10.2025 18:31:39,2025-10-24T18:31:39.236152
Казань,2,0,80,766,2.64,переменная облачность,10000,,28,2,2,24.10.2025 16:29:40,2025-10-24T16:29:40.269980
Москва,6,3,76,761,4.21,небольшой дождь,10000,,100,5,6,24.10.2025 05:22:30,2025-10-24T05:22:30.377926
Санкт-Петербург,4,2,92,753,3.0,пасмурно,10000,,100,4,4,24.10.2025 01:44:01,2025-10-24T01:44:01.634403
Сочи,15,15,80,761,4.98,небольшой дождь,10000,,100,15,15,24.10.2025 03:03:22,2025-10-24T03:03:22.755247
Санкт-Петербург,7,5,93,750,3.0,пасмурно,10000,,100,7,7,24.10.2025 10:26:31,2025-10-24T10:26:31.272780
Казань,2,0,80,766,2.7,переменная облачность,10000,,26,2,2,24.10.2025 17:20:34,2025-10-24T17:20:34.724188
Москва,9,6,77,758,4.5,пасмурно,10000,,87,8,9,24.10.2025 18:31:39,2025-10-24T18:31:39.236152
